OBJECTID	PASS_SPEED	FRT_SPEED	MAXSPD	NUM_TRACK	POLYLINE
937.0	79.0	3070.0	79.0	2	zpdiUay_tEoIXwBL
355.0	0.0	2070.0	70.0	1	jjhpUiq~tEpd@ysBxC}MlAuFV_BNiANkAXyBHeBBmAB}AEsGYgIMaEAwC?yBDcBJkCTwCTuAVyA\iBzJic@lX_mAd@{Aj@iAf@{@bBkBr@g@v@i@bAi@hBu@~Ac@|A_@~A_@tB]hCa@lC_@nCYtCUvBMjCItB@xAHlBP|B^rB`@jBj@jA^z@b@dAl@bEtDdA~@bAp@vAp@zAh@~@VbAPjANnALlADdA?dAAhAIjAOjASjBg@jAc@jFcCtAi@|Ae@dx@oP|Ba@bCWbBEtBBxAF`AL|AX|A`@tAf@jAj@pA`AjAdAl@t@bEpG~@rAvAbBtApAlBtA~BpAhBv@xAf@fBd@|AX`BVdBRtF`@dMr@xCVlD`@lCb@zB`@tBb@|A`@|DdAnBl@~DxAzJlDbDfAvBl@bDx@bFbArMbCtM`CjEp@zEj@bCTpBNxBPnDPxBH|BF|CFlC@fCAhGGlNYdHKrHMfBAtA@`BFhCVxEp@v~@nNb~A`[
3293.0	0.0	10.0	10.0	1	fc|cVegz_FvMuTh@aB|MgQfGgKtEcI~KmRrBmDz@wA
3298.0	0.0	10.0	10.0	1	vtffV_wf`FeLcH{BqAwGsDgCkA{Ae@}Cw@yCq@yA_@_Ck@{AY_BK_BCwAFaANwA\_AVoAl@iBbA}EvCgBbAuChB{FjDiEfCkHfEk@Z
349.0	0.0	2070.0	70.0	1	|twqUq`luEpdBcM
2058.0	0.0	10.0	10.0	1	lyrfVoti`FgAl@wAZ{BLwC@kHAiBPeG~@aCh@cF`B}AJwAAgBAsBPaAXu@Xu@\q@p@yA|@eAj@sAd@_ARkAJcBDeC?}C[oEc@sBGoA@oANgAP}@ZeAf@w@d@oDlCoF|Dq@l@_@`@]f@aD~G}@lEaAlBaD`FyBrIgAxDUh@Ud@UXoD~BoBfA_Aj@m@v@c@t@Yx@Qr@Gj@Ep@WlEOlAiA`DuBnFk@t@gA|@yBhAcExB}PpI}DjBkG`DeCl@}D^qGXmHX{EHwEIaEc@gEm@yHaBoIgBaPyCwIuBeAa@aA_@aAc@iAk@eDqBuEoCqHmEkDqBkAm@sF_D}HqEcHcEaAk@
348.0	0.0	2070.0	70.0	1	nzzqUunluEpo@wE
2877.0	50.0	2540.0	50.0	2	|bwaVujvlFdBjAlJnNpCdD~CnCxErCnEbCt@h@hKlF
2834.0	50.0	2540.0	50.0	2	luvaVesvlF~DjBnF`D
2875.0	50.0	2540.0	50.0	2	xataVwixlFvZtT
2876.0	50.0	2540.0	50.0	2	p}taVatwlFlFrDxFpDlCnAhc@fR
432.0	0.0	2070.0	70.0	1	`k|qUmuluErHk@lp@}E
2874.0	50.0	2540.0	50.0	2	lcraVivzlFfC~@`FpEtCrDhH~LnIbNpBxDpGlKTTT\L\t@j@|HfJb@V
2505.0	0.0	2570.0	70.0	1	jpg~UcxrbFuDpAgFjBaHnCeBx@uAp@sMfHsD|BmCdBkA~@sDlCoHvFwJpHyAjA_LpIqL~IcKxHsKhIuJlH_KvH}DzCyTbQwNtKiMpJa@\sNrKoHtFaDbC{M|J{N|KkLzImMtJaI`GiKdIoK`IeMlJmG|E
351.0	0.0	2070.0	70.0	1	~``qU}zeuElRxDtAVlALdAJrAHdABz@A~@A~@GnAGpAOjAQrAYbAYzAg@~@g@dAm@`As@rAkA`AuAnByCt@gAt@cAzB_Cz@o@jAw@~~Aiy@`JuEpoAyo@rAo@fBu@vAg@|Ac@dB_@~A]lEs@fFu@dGu@bI{@`DWrCM|BI`CCxBEzC@nDD`DLbT`AtDL~CFbEBnDAnCClIQ
346.0	0.0	2070.0	70.0	1	z_irUu|vuEzBw@`Ag@jAm@~@u@jAqAnDwDt@k@`Am@dOeHdAm@bA}@bAcAp@e@bAc@jCu@lAMnBKrAK~@SdAa@l@a@d@g@d@u@TeA@_AS}CAaBHeAR{@h@gAbAyAl@m@`A_@pA]vAM
334.0	0.0	2070.0	70.0	1	b|lqUupjuEzBMbCMzGg@
350.0	0.0	2070.0	70.0	1	~lmqUyrjuE|p@gF
368.0	0.0	2070.0	70.0	1	|~nqUazjuE`bDsUdDSx\cCvWiBtg@wDnMaA
333.0	0.0	2070.0	70.0	1	hrkrUs`yuElB?zANnAZz@\hDjApA^pAR~BVjBDpBEpBUdAYbAk@dAuAn@u@hAk@`AW|@Q`AMpAUhAk@z@s@h@_AX{@JoARaAf@y@h@k@v@i@nAe@`CU|@@`AHbATlAp@tEtDtAj@
345.0	0.0	2070.0	70.0	1	~lnrUwlyuEbARnBBdBMvA]x@c@n@k@x@eAXkAx@}I
347.0	0.0	2070.0	70.0	1	bf~qUw}luEpsAqJnBSrB]fAWhA[fAg@lAo@pA}@xBiBnB_BzAuAv@qA`@s@t@yBd@s@j@i@v@i@f@Ut@U|@QfNqBpAU|@_@l@c@p@m@f@sAL{AGoAWq@_@s@gAw@oA}@aBiAwA_AkAm@yEsBeAe@}AeAwC_Ci@s@_@{@O{@Cs@Di@L}@\yAJqAKaCBw@Pu@\s@|@kAh@o@^s@Ty@RsBJeA^eAvAqDn@iCd@oAf@eAxCgEb@cAZsAXkAHcCUiCkAqFOwAEkA@wB@oBWoBw@kBWu@Qw@KyABw@H{@NiAHoAAyCDaBVmAR}@Xu@^w@n@y@fAiAd@g@t@c@z@]`D{Ax@e@t@m@h@u@`@o@Zy@\kAz@mCj@gAp@{@fAgAx@m@~@i@|@_@t@Uz@[v@e@l@g@j@}@R}@J}@`@mAr@wApBiCbA}@tAu@zA_@fDc@rDm@bBg@rAk@zBoAzEmCtEqCvAi@rBUnB@dAJfAHdAArC]bAOlAG|@@xAV|Cp@pAPfAFfAElAQnAYhAe@t@e@v@s@h@q@|AoCp@y@v@g@`A[|AWvACnADrA?jAEbBU`BUzAGvDNpADtAGvAUjAU|@W`Ac@lA}@d@a@`@_@f@]`Ae@tA]
15682.0	25.0	2510.0	25.0	2	d_rpUqx{nEqDI
2491.0	79.0	2570.0	79.0	2	ti_fV}dgjFvDp@nCp@dA^jAb@~Av@tBrA
15683.0	25.0	2510.0	25.0	5	~aspUwu{nE}IW
3000.0	70.0	2070.0	70.0	1	`|}dVucdoF^dG^nG\tFh@rI^`GVnDn@hJNnCZjERlD
1121.0	79.0	65.0	79.0	1	nsmkUe_hnEm@iAm@w@m@q@aA}@mA}@uAs@{NeG_Aa@_Bs@a@Ok@Wk@[wBoAk@_@qB{A_A{@iDmDcBaBo@m@e@i@cAkA
2677.0	79.0	2570.0	79.0	2	b_`fVk{fjFjAz@~AvAjAnAtA`BrChE
3369.0	25.0	2510.0	25.0	1	lhrpUyw{nEuAKqEK
3368.0	25.0	2510.0	25.0	5	`wrpUov{nE}IYuBO
1232.0	0.0	10.0	10.0	1	zjknUwz~mEsDnAcB~@eAnAsCj@cCrBqeFleBsYvNgi@la@
764.0	90.0	1055.0	90.0	1	v|vlUkbxjEfBmBhA}Ax@yAn@wAfCgHrC_KfA_EdBqF|AkEjCsFfAiBtDoFfBeCtAcB~]ae@dBqBzDsEfJyKjC{CxA}AfDyC`F{E`DqCxImIjBwBrBgCzHiKlBuChEmFpBoBbBuAlBwAbMmHzD{BbCmBvAoAbBgB|BuC
4167.0	50.0	2540.0	50.0	2	jjn{U_cwoFf@fBZnARr@Ld@Tr@Pf@Rf@Vh@Xl@^p@d@p@Xb@b@h@h@n@j@f@t@h@v@d@v@\j@Rh@Nr@Nr@N^Fv@JdANx@Jr@JfALbALb@F`@F\Fd@Hd@JbAT|@V~@Zn@Vv@\hAj@rAv@bBbAdCzAlBjA~CjBfBdAd@Tn@XhAd@l@Vp@XXLXNZTZTRNTTVXVZZb@l@x@x@hA`@j@p@`Av@bAp@`Ah@p@b@f@\^f@`@p@d@h@Zl@\t@Xh@Pn@Rv@RbARp@N|@Pr@Nh@Jf@Lj@Pb@Lb@Ll@Rz@\l@Xv@`@ZPb@Xb@\`@^d@b@j@r@t@`At@jAh@`AXn@\z@Xv@Vx@VhAP~@NpAHhAD~AAbAEdAEr@E`@Id@K^M^OZS\Y`@Y^c@`@w@l@_An@y@j@y@l@g@^YTi@f@s@n@mBnBs@p@cAbAaB`BmAlAeAbAeAdAaA~@q@n@q@r@UVQRUXY`@[h@[j@Yn@[z@_@hASj@IXO`@Wv@s@tBe@tA[`AK^K`@Ib@M`ACl@B`ABlADzABt@BbABlA@j@@n@?r@Af@Cj@Gh@Ip@MbAQjAQrASrAU|AQlASvAOdAM~@Mx@Id@K^K\MXQ`@SXUZWV]\WTe@\a@\WRURQRYZU\OXQ^Of@Md@Ol@Ov@M|@UrAQlAMr@Il@Kh@Gf@E`@?^?^Bj@Fb@Hd@Nb@Pb@T`@V^X\d@b@f@b@f@^h@`@^ZZZTVVZRZTb@Pd@Nl@Jh@Dj@@f@Cf@Ej@Gp@Mv@Mz@UfAWdAYz@e@|Aa@nAg@zAQl@Kd@E`@C^?d@Bd@Fb@Jj@Nt@Pt@Nn@Hh@F\Ht@Bd@@\@X?b@Ad@Ed@Kp@Of@M\Sd@Wd@]j@_@n@kAhBaAxAiBnCy@nA_@j@[f@_@n@]j@Yl@Sb@Sj@Sj@GTGPETCRETE^Eb@Ah@A^?Z@\Df@Fb@Jd@Nd@Pj@Td@Vf@\f@`@f@b@f@p@n@n@f@t@f@r@`@d@Vn@Xt@Z~@\zDtA|EbBfDjAn@T`@LVHVFVF^Hj@Jl@JZD\Dd@Fj@Fj@Dn@Fl@Fr@Lh@Jf@Ln@Pt@Xl@Zj@XjBbAbCtAtBjAjBfAr@\p@\f@Tf@Rb@NhC~@fCz@jDlAzE~A~E|ApA`@rDjAh@P`@LZJd@J\Ff@H\Dv@Fx@DpAFpAFt@Bn@Bv@Dz@F`AFn@Fz@Ht@H\D`@F`@FpARn@Ld@J|@RbATj@Ld@Hr@Lf@Ff@D^Bt@@p@?p@Cj@Ef@Ef@Ij@Md@Kd@O`@Of@Uf@Yh@]`@]XWZY\[XUVQZS`@U`@Q`@Qd@Ml@Of@Kb@Gb@Eb@Ef@Ch@An@?v@Bn@Dz@HnANnBVfANp@Jr@Jn@HfANz@Jt@Hl@Dn@Dl@B`@@n@@z@A~@Aj@Ar@En@Ep@G|AO|BYbAM`AMbAKt@Gd@Cn@Ah@?n@@n@Bp@FnAPtATbARjAVx@Rn@Nl@Pp@Vp@Zj@Xj@X|@h@|AfA~AlAzAbAlAp@~@\tAZx@Nz@Hr@Fx@D~@C~@EhAKbBWhA[l@Wz@g@n@e@d@g@^g@d@y@Zu@Nu@Hw@?u@Go@Ow@Uu@Uo@]aASm@Us@K_@GWOgAI}@Gq@Ck@?s@@q@Dq@Do@Jw@Jm@Pw@Pq@T{@b@iBLe@H_@F]D]B_@@_@?c@Ae@Ae@Cm@Am@?i@Ba@Fc@Hg@Le@Pe@Rg@Vc@Xa@V]PSTS^[VS\UTMz@g@dAk@dAi@~@i@bB}@l@]j@Yb@WXQTOPKVOZS`As@rAaAbEyCz@m@zCyBd@]h@]`@Ud@W`@Sf@Wn@[l@Wj@Sj@Sn@Q~@Uj@Mj@Mv@K|@KpAOl@Gv@Gp@Eb@Cl@Ch@Av@?r@@vABhCHp@B|@DdCHvDL`CHtDLlCLx@Dv@Fr@Jn@Jr@Nv@Rt@T|@\|@b@v@d@bAt@fB|ApBdB`BvAfB|AvCfCtAfAl@b@n@b@t@`@fAh@h@Vf@Rb@Pj@Rt@Vt@VjA^`@Nd@Rd@R^Rb@Vr@d@`@Zb@\`@b@j@p@^f@`@r@b@z@b@|@b@v@Zd@\d@`@d@f@d@b@\b@Zn@^p@\n@Xj@Rp@Rv@Rn@Np@Jx@Jl@Fh@Fp@Bx@@p@@v@?n@Az@Ax@Az@?x@?h@Bt@Fn@Fp@Ln@Nl@Rp@Xr@^tAz@jBjApCfB|BvAbAn@tA|@l@b@ZXZZ^d@Vd@Xl@Rp@Ln@Fx@?v@Ej@Il@Mb@Qh@Uf@[f@_@b@]^k@d@k@^YP{Az@wBbAuAn@gCjAaChAiD~Ao@\[RYRa@\[ZY^Y`@Wh@Sh@Oh@If@Ep@Ap@Bp@Uz@x@bC`CjC~CzAjFt@xEIxIy@zWoHnDMfJpAhIlCnBfBfAlCdArIxAbWg@hBkMzGiDlA_HtCo@vCItBb@~EfG~EnI~CjUbU`LfHzNzGfh@fPhRpF`IlCpItCzPxEz`@pE~Jf@|SPtWl@nRtBhs@fMrSfEh`@tGbF`A
761.0	90.0	1055.0	90.0	1	pz_mUa`bkEhFkDlO_IbHkDrBeA~FwDpEkD
760.0	90.0	1055.0	90.0	1	rmamUcbckEvNeLnIiGvEyCzA{@jKeFdIoD|JiDvHiChE}AvAi@vAi@~HuDnKyF`SgKbUmLhRuJbD_BdCqAdA}@t@}@jAuB`@wATgB?uAk@eD
759.0	90.0	1055.0	90.0	1	nmgmUahgkE_CoJaFqS}AmGkAiFeDiMq@cBw@}As@iAeBcCsBqCgBsCuAmB
758.0	90.0	1055.0	90.0	1	fffmUi_jkEuDgF}BkD_FqHaEmFaDoCiBcAqBo@_Cm@yEkAsAi@gAw@kAyAo@qAe@qAc@yAoB}FW{@UmAGw@IqDEmDKaF
765.0	90.0	1055.0	90.0	1	tgdmUwvlkEIcGSiPKiJAi@D_AXaFJ}A
757.0	90.0	1055.0	90.0	1	tgdmUyhnkELgBJ{APoBP_AXoAtCoJ
756.0	90.0	1055.0	90.0	1	bodmUmbokEjBgGr@yBj@oB|D}LrAaEhAkDhIiWbDoKn@gB
753.0	90.0	1055.0	90.0	2	tbfmUco|kEGkBIoBQ{DIcCC_AA}DDsABk@@i@FoBDoBHsCF{BHaCFaAPsFHeCBkALuDHaDBcAHoBDaBDcADkBfAoc@FeBFwBBu@JuDN_EHyCDqAFeABgADuALyBHaBNqANcAj@iDr@}Cx@oC|@eCpBqE|C_GrKoRtLkT|CkFx@}AdAkBtAuBtAgBrAcBrAyA~A}AbDuCjS_Q
783.0	90.0	1055.0	90.0	2	bxumUioolEZS^UxA_AlAu@pA{@vBqAjBkA
784.0	90.0	1055.0	90.0	2	xhtmU_nnlEnAu@v@g@x@g@|@k@~@k@jDuBdBeAhBmA|@m@`BmAvCiBnAw@nAy@dAq@t@c@x@g@pAy@lAq@
2588.0	79.0	2570.0	70.0	1	``z_VuhecFqFvAgEjA
2589.0	79.0	2570.0	70.0	1	fry_VqcecFaJ~B
342.0	0.0	2070.0	70.0	1	bltrUw}_vEmF`AwDj@}@L_A@kACeAG{AQoA]cA_@u@_@y@i@}@{@k@o@{@k@w@[_ASgAK_AAk@@u@Jq@Ps@Xe@Vi@`@g@|@Wh@Ml@Cn@Fn@Jl@Pl@d@l@d@f@vBhBj@l@p@dA^|@P|@JpAGjAYbB[vA
332.0	0.0	2070.0	70.0	1	`qwrUsscvEM|@?x@@h@r@|DHnAI|@Sp@e@r@i@h@k@b@g@\i@`@e@l@_@r@OjAk@rESbAa@t@a@p@k@t@aAt@aAl@oBx@eCx@{Ab@q@Xk@h@e@l@g@|@wAtCwIvP_@`AWx@Gt@HfAd@~BBfAOt@Wn@e@l@w@n@}@`@}@V_ANwBZmAR{@Rw@Zk@Xi@`@u@p@i@p@k@j@o@\gA\gC`@mE~@sJ`B
419.0	79.0	2570.0	70.0	1	zcyvUaegyEdAmHtNoaA|@aH
2590.0	79.0	2570.0	70.0	1	dgy_Vq_ecFiLzCuElAgG~A
341.0	0.0	2070.0	70.0	1	hqzrU}~fvEmAl@y@p@e@l@Yn@Ur@Q~BUn@Ul@]b@k@`@w@`@q@ZcBj@o@\o@n@q@lAc@tAOpAFr@\r@bApBn@|AdAjDh@lBBbAK~@QbAa@tAYdASj@s@~@k@bAWr@iBhIUp@e@l@y@v@{@b@kAV}@LeA?iAIqA[mAMqAAkAJqAZaAd@g@\e@^[d@_AdC]b@c@Zk@Xo@V{@R{@F{@B_BM}Ci@w@K_AEaABw@Fw@Nu@Tu@f@i@f@Wb@[t@e@rAYdB
340.0	0.0	2070.0	70.0	1	pq_sU{pgvE\pHAp@M|@Kj@i@l@y@t@y@`@cAVu@LkANiAP}@Tq@TcDbBgEvBw@Vy@V_AHiADcAIoAQ}@W{@g@q@i@g@y@So@Mg@Ck@?[J{@n@eBdAwBrEaI~AsCn@_Ab@cAPs@Dq@?o@My@Sm@]m@i@c@e@_@m@Y_AYu@Im@Gm@@w@Bw@HgAXkC|@_D`A{DpAkCv@q@Rq@Js@DaAFo@Hg@Nq@T{@h@e@d@a@l@Wh@Kj@Qf@_@j@e@f@w@d@{B`Ak@`@c@^oAfBi@f@k@Zi@Vu@Ri@Hi@Bu@@{@E{@MoBg@}@QuAKeBAgBEwAEoAKiGq@{@E{@?eAHgAVs@Xy@h@u@j@u@r@_Aj@gAh@
2978.0	0.0	2049.0	49.0	1	fs|aV{z|tFhQBnAHtAPtAXnA\xAl@|@h@fBhA`BbAvH`FhAx@v@z@f@|@Tp@P|@Px@XhBFh@Nn@Zz@^n@XVh@`@v@b@dBt@rAp@r@f@^d@^p@TtA?l@Gn@_@`CIb@Ar@B\Dd@Pf@Vd@X^b@d@~@z@z@bA\j@Rn@Lr@DjAR~DHjCL`CBf@NpDN`D@XBj@Fb@R|@b@pAv@vBP~@Fz@?rB?p@@j@@TPv@Pf@p@z@d@\f@Xl@T|@RjANdD^lARb@Nj@Rb@V^X^^R\R`@Jd@DXDd@E~@GVg@~Ae@|AIx@?\Bd@Jl@ZfAPd@VbAHl@@\AZCj@M\a@~@[d@kChDqAbBk@t@yBtCcB|BaAbAeAdAy@v@mBfB}AlA}@h@i@VeEhB_Af@k@`@o@~@iAnBo@z@k@`@oAl@cBn@gA^wClA}EfBo@Ts@\e@^c@`@]j@MTSf@m@nBYl@OXGNaAnCGXMz@C\AX@RLj@Vr@t@~@d@^d@X|Bz@nC`AdBj@tAb@bCx@j@Tp@ZZTd@\ZZX`@R\Pb@L`@Hf@Dh@Cr@MpAO`B]hC_@tCGhAEfAFnBFd@XtC\hDDp@Fh@@~@Gn@G\]hAm@lAsAnCm@nAe@z@i@hAk@p@QRcAn@cA`@eC~@_Ab@{@l@WZk@fAKh@
172.0	79.0	3070.0	79.0	2	p`~uUim|vEsgA@wR@qhDRkABqADiAHiAL{@Jy@L{@P}@R{@VuAd@yB~@{Av@
223.0	79.0	2570.0	70.0	1	h}qvU_lhxExPojAv@gG
156.0	79.0	3070.0	79.0	1	tylwU{ahyE_Y|jA
222.0	79.0	2570.0	70.0	1	zprvUw_kxE\iB^cCnMw|@|Eu[`DkTvCqS|Jwq@
221.0	79.0	2570.0	70.0	1	~}svUi~pxEv@gFx[{yBzI}m@
220.0	79.0	2570.0	70.0	1	lguvUkovxE~A{KrHmh@h@mD|Fia@h@eDtC{R
2899.0	0.0	2049.0	49.0	1	di~aVswetFwAh@mAf@sGdC_Ab@[Py@`@
2587.0	79.0	2570.0	70.0	1	xqb`VeslcFmHjGoIhHeLtJ{FvEuFxEaLrJaGdFkJzHcKvI}CnC_EvDaE`E}B~B{JxK{DbF}GvIoFzG_HrIsIxKkJrLuDzD_CvBeEjDqGvEi@\}A`AqC~AgCvAs@^_ChAeBt@uClAsFpBiAb@wGpBgLzCkJbC
219.0	79.0	2570.0	70.0	1	hcvvUofzxEpNqaAng@kmD|Mi_AbMm{@~@oGlHkg@
170.0	79.0	3070.0	79.0	1	`uevUmv`wE_v@bl@}]lXe`Ajt@s@b@m@^k@\yAr@aBp@iAb@cAZqA\eAVaAP}@NcANoAL_AJeAHgDJqBBcO@cc@?
169.0	79.0	3070.0	79.0	1	|lgvUidbwE{v@zl@
514.0	79.0	70.0	79.0		vr_kUk`doExB?dHJ`H@jFJ
521.0	79.0	2550.0	79.0	4	jh`kUixcoE?~M
168.0	79.0	3070.0	79.0	1	`oivUozcwEcaAdu@
1120.0	0.0	10.0	10.0	1	jyhkUs~lnEaBIgKCyRFmBAiAAcACmBIuBYqBa@eAYmAa@aA_@k@[aE{BkBiAgBeAeGoDiYiQ
3043.0	0.0	10.0	10.0	1	hd`|UszzqFuAFeBTcHxA{@TkAPw@Dq@@}BCqCEuDEy@@sAHmD\{Hr@cDZeBVgB^aBd@kBp@iB|@eC~AgA~@yA`ByA~BuCtF{@rAo@x@mAfAq@f@w@f@{@b@}@h@kLnGoDlBsA~@uAnAsAhBQ^w@xA{EpO_ErEuEhFeHvJoB`DcHzIuOtKm@~@i@nA]rAArDSxCe@rBaApAwF|HcA`Bm@`B@~A`DfJb@fBLbBwCbNqAnNaAdJ_@~BsBhDyGlIqGzH}C~B}KvJaB`Co@fBM~AChBd@tFm@nDiAvCgD`CoB|@qBn@qMnBkCnAaElBu^tWkQlMoCfCiAnByEvIkAfDcBhM[|BGnA^|^XlQLvJIzC{@hFyBzD}DdEyJjL
10885.0	0.0	20.0	20.0	1	`b~hVg`wcFoV`GcU~CyGTkWUm|@cC_nA}CoQ{@ah@cBij@oAiJ[unAoDmg@yAkKWkMq@w[cD
10887.0	0.0	0.0	0.0	1	~dnhVktwcFu]oGsEsAuBk@}LmDoUcJ_FmC
10888.0	0.0	0.0	0.0		ppkhV{uxcFcBgAkEsCm`@qTsb@_WuPyKkAs@aQkKgCwAiSsLyTqMiBgAaEaCmNiI}BsAsDqBcCoA_EmB{GuC{FwBeC{@aDgAcFyAaD{@sD_AqLqCya@sJyWgGiZaHyFsAgRmEoQeEcGuAeTaFaMuC_Dq@sDw@sLoCoCo@ik@wMoCs@{IsBcCk@kASaAIm@CqA?eAJg@Je@Ly@Zy@X
2137.0	0.0	10.0	10.0	1	|g{fVsibgFk@xDqA~Cs@`AgEvC
2842.0	79.0	2570.0	79.0	1	pw`jVmpvvFrB}AnAmAbB_CnAgCd@aBZqBHcAD{AGmBOgAOu@YeAq@eBq@qAy@eA{@aA}@{@yBaB{WeR_CgB{F_EaCcBuAmAeAcAeAmAu@eAiAgBo@oAi@qAa@qA[iASoAO{AGqBAgBPkPb@kXHoEV}KJ}A|@}Dz@iBv@oAv@iA~DyEtAeBdBkB`DoDxAiB|GaIpCcEtCoF`BeE~AwEfAuDtAiE|@yCZ_CRgCByCc@{I_@wFWmDKgAWkAk@qB{@wBcB}C_AqAqAwAsBqB}BsB}FgHoA}Bs@{B_@uA_@aBScBMcB@eE`@aJJ_Cj@mJjIm~AZmFHsAF_DEuBQkBYqBy@cD_A}BeAmBy@oAaAkA}A_BmB}AoCgBqBeAcCcAuBu@wCy@cF}@sC]oCUkGU}IWiEQsBUaBUgCa@eCm@oBi@_C}@_C_AuBgAoBkAiCuB{@}@s@}@mAcB{F{JmAkBsAaBgB}AwBaBuD{BiEsBkFkCmHoD}CmBwAcAkAgA}@}@u@}@s@_Ak@cAsAkCu@}BoAeGUcA}CgPwCeNeAqF_AkFi@yB{@uBgCsE}CgDmCsBiC_BiDeBkLyD{MmEcMoDqD{@cIyAyJoAoHaAgJiAkBU{A[eBg@aBs@}@a@}@o@y@q@s@s@g@s@i@_AWs@]iAUqAUsBOuCIwAOaB[eB[aAc@{@o@cAm@w@w@s@eAy@kAq@_C_AyJgDwAk@kB}@_Ak@{@s@u@u@i@o@o@iAa@gA_@oA_@_BaBkNe@wBoDiNm@iCcGsUeDgN_AuB{@eBeAyAkAuAoF{FwAyBiAqBm@iBSy@_I{a@gBeIiBmKEg@_EwTE_Fg@aOM}AqAan@IwALkATsAViArAiEl@kC`@cBHs@PgAn@sEbAeIX_Cr@kFGw@yA_BkFmEeD_DcAs@oGuFsE}DeEqD}AsAmAeA_D{C_CwEqAgBa@mAMoAAuANaG^}B|@kC
749.0	90.0	1055.0	90.0	2	zewmUcoplElFaD
782.0	90.0	1055.0	90.0	2	|hvmUc{olE`CuAdBeAxBuAtCeBpDyBrFmD
723.0	90.0	1055.0	90.0	1	hptnUoutmE?_GBqAN_Bd@cC`@mAh@sAp@gAt@eA`AeAv@s@`BiAzA}@jDqA
747.0	90.0	1055.0	90.0	2	~a}mUgrtlE`t@{c@
1678.0	90.0	1055.0	90.0	1	fzsnUkqpmEdBkIrHm[bDuNl@aDd@gDNaCR_T
748.0	90.0	1055.0	90.0	2	hmwmUetplEnDwBnEqCdM}H~LyHn@c@tAy@tqAux@`GoDtLuHxDaCdHiEzOyJ
1126.0	90.0	4070.0	90.0	2	bhkhUq`xsEnB@
746.0	90.0	1055.0	90.0	2	dw~mUgwulEfOiJ|U{N
745.0	90.0	1055.0	90.0	2	j~_nUmrvlElG}D
1296.0	90.0	1055.0	90.0	1	facnUyuxlE{|@~i@qAh@aBb@
738.0	90.0	1055.0	90.0	2	f`jnUufemEB_k@I}H@mGEwI@eB
1036.0	79.0	2550.0	79.0	2	tcunUgzumEmHpBkDp@yC\uAL{CL_DByCMoEBqBDmGCuRI
1560.0	90.0	1055.0	90.0	1	d_wnUgyumEeBEaCg@_C}@wKc@wL?cEDwBLwAPaAN}Bj@sA`@sAj@eAj@
1676.0	0.0	2540.0	40.0	1	~_jnU_sgmEG_LAgH?kO@mFCcPI_BSaB]cBkNeb@
1672.0	0.0	0.0	0.0		jninUq~jmEcFBkBB_B?iA@gEAaJ?qECcQ@}K@_I?sE?_HCeI?qBAkCAs@?q@Cw@Om@I_ASq@SoBw@yAs@k@Um@Qw@Su@Km@KOAk@AkAAaA?{@AaDAeDA_CAwBAkCA}CEcDC{BCkB?oAAcC@{@D[De@J_@Jg@Pu@n@c@n@Un@e@x@Ot@@^CxCAtF?zA@|BE`CAnA?nAIrF?vDCnBErDCjFAjf@UhAiCfFi@lAWhB^xBn@pAbBdBvBvBvAhBZ|APvAFnHCtKAzD?tC@hBIjDIxCi@lB}AlAyAl@sBXaABq@@oCEwEBwCAgC?iB?aC@mB@yDCmAJmAPu@Rw@f@]`@Yb@Ot@En@QvEEpAQnAu@lAsArBaB~BgAzBcAnEBnFB`D@tALjFf@fRP~BPtA|@z_@Dp@FrALnBJxELnCDz@T`IThLRtSDrSb@rB~CfD`c@nb@zFrFbHjHj@lDk@|B
777.0	0.0	2540.0	40.0	1	jninUq~jmEs@sB{@iCk@sBg@wB_@cBoMwj@qBoIsFmV
1239.0	90.0	1055.0	90.0	1	|otnUgksmEFiTLaWDmFV{BX{ARo@Lc@b@gAXg@f@w@h@w@`AeAdA_AdBgA
2920.0	0.0	2545.0	45.0	1	zvgaVmjgsFe@t@Q^Oj@Ml@E^Ab@At@Dj@Hd@FZTr@PXLPRP
2918.0	0.0	2545.0	45.0	1	~`haVgqfsF~@l@nD~BVNtChBf@ZjAr@hAr@f@^\Z\^^t@Nd@Hd@P~AJdARxBTtBBn@Cl@Kl@Mf@[n@]d@m@l@q@b@a@Rm@Tm@Ni@Jm@Hy@FuDNe@@qGVwFRkAFyAHiBPgBPyCd@wAXw@N}@T
3071.0	0.0	2545.0	45.0	1	v~faVy{dsFiAXmAV{A\oB\aAHeCEgEe@aD{@qBu@yFkCmA]iAUuAGoAC_J?_G?}ADwAXu@\mA|@u@hAMb@If@Cn@Bp@b@`CJ`ADn@a@pAc@n@u@v@wBfB}@v@{@l@sBdBkB|AmBvAsA\}AN}BBwBG}AIyAOaC{@aBMqACoADiANiHrBkCt@sA\gA^uCvAiBfAeBv@a@NgB^}Cb@eDPqE`@iDh@mBd@kBv@}@d@o@^]T
1045.0	79.0	2550.0	79.0	4	~~ppUgxrnEoE?sCRqDf@iqAdZO?
2979.0	0.0	2049.0	49.0	1	`w{aV{z|tFrB?~C?hB?bG?hB?xC?
164.0	79.0	3070.0	79.0	1	xj}vUgctwEih@v`@
163.0	79.0	3070.0	79.0	1	`_~vU{stwEgSrO
